,Precentral_L,Precentral_R,Frontal_Sup_L,Frontal_Sup_R,Frontal_Sup_Orb_L,Frontal_Sup_Orb_R,Frontal_Mid_L,Frontal_Mid_R,Frontal_Mid_Orb_L,Frontal_Mid_Orb_R,Frontal_Inf_Oper_L,Frontal_Inf_Oper_R,Frontal_Inf_Tri_L,Frontal_Inf_Tri_R,Frontal_Inf_Orb_L,Frontal_Inf_Orb_R,Rolandic_Oper_L,Rolandic_Oper_R,Supp_Motor_Area_L,Supp_Motor_Area_R,Olfactory_L,Olfactory_R,Frontal_Sup_Medial_L,Frontal_Sup_Medial_R,Frontal_Med_Orb_L,Frontal_Med_Orb_R,Rectus_L,Rectus_R,Insula_L,Insula_R,Cingulum_Ant_L,Cingulum_Ant_R,Cingulum_Mid_L,Cingulum_Mid_R,Cingulum_Post_L,Cingulum_Post_R,Hippocampus_L,Hippocampus_R,ParaHippocampal_L,ParaHippocampal_R,Amygdala_L,Amygdala_R,Calcarine_L,Calcarine_R,Cuneus_L,Cuneus_R,Lingual_L,Lingual_R,Occipital_Sup_L,Occipital_Sup_R,Occipital_Mid_L,Occipital_Mid_R,Occipital_Inf_L,Occipital_Inf_R,Fusiform_L,Fusiform_R,Postcentral_L,Postcentral_R,Parietal_Sup_L,Parietal_Sup_R,Parietal_Inf_L,Parietal_Inf_R,SupraMarginal_L,SupraMarginal_R,Angular_L,Angular_R,Precuneus_L,Precuneus_R,Paracentral_Lobule_L,Paracentral_Lobule_R,Caudate_L,Caudate_R,Putamen_L,Putamen_R,Pallidum_L,Pallidum_R,Thalamus_L,Thalamus_R,Heschl_L,Heschl_R,Temporal_Sup_L,Temporal_Sup_R,Temporal_Pole_Sup_L,Temporal_Pole_Sup_R,Temporal_Mid_L,Temporal_Mid_R,Temporal_Pole_Mid_L,Temporal_Pole_Mid_R,Temporal_Inf_L,Temporal_Inf_R
Amygdala_L,0.46170895243243826,0.5670370227192024,0.5230933145782972,0.5034856126577879,0.2947838269659994,0.5088680410537417,0.4353533355392816,0.4008187340124342,0.14083289057137008,0.198787776236729,0.6241742718925803,0.4706747626837529,0.6272036266328614,0.43963084979045963,0.4867755062630721,0.26878740366055986,0.5282768151643062,0.27533629742647314,0.425849581891548,0.6061540432009676,-0.27425766278055913,-0.4643613809274426,0.3174165474300868,0.5247034221360837,0.02302752903340208,0.4546394002187817,0.012724654166864918,-0.35015827044035036,0.5431843471314884,0.1071798925942467,0.06529983125624478,0.2929170922412864,0.3248944858784643,0.4138183638994065,0.27920677789333886,0.435367060704634,0.7663216819848843,0.6419087659697538,0.6450291721241067,0.3532643271624566,1.0,0.6644411347179412,0.41327339298043636,0.3592350989661758,0.38523539157103637,0.479883633192278,0.5774574581106218,0.427648239373729,0.5439567372091343,0.4599001307578304,0.6662782790517572,0.48668398651650946,0.6355014394891744,0.40421641929149354,0.6670325627574385,0.5084819061024453,0.3117056261825276,0.5338447552950352,0.1804305058203636,0.46114001047033415,0.4166708299183902,0.46380402570858237,0.471725996175934,0.39195898446674526,0.4657433177139804,0.5345505306076205,0.38225992308847934,0.5157039125529154,0.3905762046624894,0.25092242311265706,0.39844418524612907,0.3242391138590589,0.5385761362646301,0.3695040424147731,0.29735656894896384,0.17287247306410175,0.6464310792403163,0.49103629153555667,0.36519361994899074,-0.08473892049282421,0.6760385594572862,0.4659380578815132,0.7503953272727674,0.5557694752921448,0.681054249922461,0.4228195005770761,0.6160575651039043,0.0497677539417332,0.726818681203177,0.4404767430841524
Amygdala_R,0.402757933429677,0.38861288794719223,0.3481387996244232,0.3091355072192858,0.3082139648573087,0.305269091108224,0.24225596640491753,0.23972045696441677,0.06689807818733465,0.1684625552126024,0.375637473048956,0.3470181889374523,0.42065272351226135,0.3889480907572588,0.3440720922035618,0.36418852098808735,0.42910981570108686,0.22226007014495017,0.24695232391619837,0.3777171584149244,-0.028409363068924352,-0.23450275882635704,0.17006241923026003,0.36293967089769147,0.132987708517682,0.32618582553737785,0.14582186612384804,-0.1169362847778004,0.3072757011084826,0.16731336652199438,0.019502140703441112,0.12891374935974934,0.20315773144494176,0.309540400027441,0.11784790663976091,0.2110798111083062,0.5366393751742238,0.5225678098606027,0.4467173052849683,0.4282572650511594,0.6644411347179411,1.0,0.29947762147545826,0.3047413475690512,0.2277280585575366,0.30860269697203496,0.45918833509317386,0.3851950966089441,0.3738049017741969,0.34524876517277564,0.5251861857165493,0.4654766776871788,0.4347323113665283,0.40628312183388754,0.4889719401622292,0.48833850160210374,0.39492700409689413,0.46283925132250103,0.2937300150641631,0.4319744276312492,0.35435505880047685,0.2611357436394456,0.40119116086299383,0.329584505525206,0.31533120828806,0.3680875618266361,0.3141027286784042,0.35754917970663114,0.3511439955085494,0.24243957453000983,0.3375661398165717,0.2645436395074826,0.42468312088954413,0.34034520375070665,0.12978849659924452,0.1362898385565789,0.45498195638585426,0.4143431575236893,0.3431778355711238,0.05743617714761649,0.49901894265248875,0.46963073151233997,0.5577649230922741,0.5933318990383176,0.46347709119282077,0.5004306561425448,0.39969941454226265,0.14889466263828796,0.5056192067969946,0.48346472388098255
Calcarine_L,0.5513677212571636,0.6878323682909445,0.47974653423724073,0.599699809505541,0.10178357311837966,0.4960153412948166,0.563672737626881,0.5754483880710584,0.24357664222370692,0.4502849701296222,0.48913949950046526,0.552051837472763,0.5452532564437036,0.49750951117565784,0.5024933501095159,0.3868800974297182,0.46477076249995475,0.25295038832573846,0.6302476646612208,0.5756038280810184,-0.2872646916911037,-0.34340306695973527,0.3725032328284575,0.5790291142820413,0.02050190939182747,0.44325959405774945,-0.10379737081955803,-0.33404630479655417,0.5031224244240731,0.19076739413872196,0.2060653386103081,0.37676359855329733,0.5016618529596815,0.6038906472162657,0.4082074386517923,0.5060029221794013,0.5078279623815901,0.4730262411810905,0.4578978006690944,0.3101350971199171,0.4132733929804363,0.29947762147545826,1.0,0.8817252538821571,0.7731662911328974,0.8254930837449976,0.7924285374117959,0.8270659896549097,0.7462499546226639,0.7094674648350248,0.6593717882020761,0.6273782288993348,0.6510564266042252,0.5246909801331477,0.6055141658642773,0.5859645273160475,0.43597803179468775,0.5946030247503475,0.24935155351621693,0.48032530215831926,0.41675765631031675,0.5557599368621357,0.2507987968955236,0.3952472095793504,0.26977138749897406,0.5186442462300824,0.5049874347330396,0.5798842975990726,0.47835125279358204,0.5200729056400523,0.5717307518311616,0.5826539023518256,0.46129812625347233,0.46549644737178475,0.3616464145903776,0.26837167167479314,0.5473793829448327,0.5877390438849254,0.37805445137692634,0.12615778176229048,0.48407886520364324,0.4600667133129972,0.5714176578624925,0.40932358147394116,0.5715906675762271,0.5049929098446504,0.48917097989286307,0.17920516502531533,0.5933038334767409,0.5501361375973906
Calcarine_R,0.41664732257916803,0.6373811670808298,0.39593794388573894,0.5335381899503615,0.033660091220685494,0.413527287788653,0.4744695220461294,0.5345872509352709,0.15909762455305387,0.4247705972309103,0.41076815070345757,0.5111519262664403,0.47517271927130994,0.4973277703806329,0.4947298577195303,0.4771838563546614,0.504010329813102,0.37677015557378774,0.5296004666086814,0.5381701140917546,-0.2623250698686585,-0.30040841227324,0.32380831765763113,0.5025801024076161,0.13202605656688138,0.47990112441206756,-0.11704157761804031,-0.26732557187453204,0.4958886781501045,0.36367621271401757,0.25829546892434263,0.36200869958968224,0.4834196611605906,0.5828110907919044,0.20485545958935455,0.3606052117060618,0.4601091240491664,0.4843361758030278,0.4534250792379627,0.3019546259103202,0.3592350989661757,0.3047413475690512,0.8817252538821571,1.0,0.7441564375014236,0.7420973760834574,0.756732486467891,0.8017585578816213,0.6291766099949964,0.6158531925283198,0.5887598076844263,0.5671039279822603,0.5420182982085999,0.45969462004298617,0.5079267016920269,0.49887400521734837,0.38249594326696346,0.5560927474313483,0.1428062532971659,0.35029621100607106,0.3360117865462316,0.4758873393967936,0.23078886528995224,0.401594755247164,0.26561464682741176,0.46507780715520236,0.38024993513412425,0.4568371619559177,0.42873649190644014,0.4681538316509218,0.49229258689407873,0.4968360800430929,0.407133746434807,0.416093984770485,0.23844069593247957,0.20532774503650444,0.4379761839656335,0.4472629722065731,0.4581286034827671,0.30945152117108116,0.490084586594469,0.43364294229273054,0.5593075812652688,0.4241931434797987,0.5036698600149858,0.5112250127888984,0.37662163702117274,0.13725301635888226,0.49745695980294247,0.41896845516679526
Cuneus_L,0.4173954272135064,0.6700384393318001,0.5865249363747264,0.6741061952804084,0.0735572627445443,0.48500205094170457,0.6687050998373266,0.6848529290770755,0.3249416080151283,0.42963471307537443,0.5989569091805917,0.6310097468062222,0.6606074659551866,0.5686471112901824,0.5613520201334214,0.3125141925280245,0.5017390369255654,0.3462137450547649,0.5937497330432071,0.6518945105095305,-0.4321568394351384,-0.39445125632157124,0.4688734190802665,0.5992883929480115,0.03109081293590247,0.49269407049769,-0.23283340427603816,-0.4298297277693159,0.6098266854268629,0.23216462003634894,0.3358051891544139,0.5138558061784306,0.5878933976765123,0.640798343756988,0.31401784362831975,0.5530634783911378,0.5224326752011905,0.4748989550593782,0.44201263477105024,0.1261441384071818,0.38523539157103637,0.2277280585575366,0.7731662911328974,0.7441564375014237,1.0,0.8330407449398264,0.6526853003345962,0.6036374539922147,0.7464839073519492,0.6693041005397639,0.6621526700821427,0.5977611347357474,0.6357313642225703,0.3824142939462258,0.5551627238360641,0.43392118474152347,0.21588908528006012,0.5130766496359932,0.10177479759224624,0.43796231415237524,0.4550991159629806,0.6472470385762202,0.37467569785204075,0.5104001584648867,0.48305783296983457,0.6602878125834692,0.5991952082306244,0.7040896106402487,0.3616729735994961,0.39699393138993605,0.505315200090972,0.5800712775047946,0.4260947889253605,0.35582846055025247,0.29806167317607746,0.25978414864554034,0.5283073857606728,0.426102930264357,0.39706419024382295,0.17222198417976534,0.613926520804749,0.35673422526631215,0.629018092168149,0.290068493119275,0.662960538604163,0.4631144630612525,0.5297891269903265,0.07999563543415428,0.6370296543778153,0.4444908608486931
Cuneus_R,0.5583911813904086,0.7621914626850386,0.6241900609931014,0.7851001681743633,0.1280286544736275,0.6109010637103941,0.6849526222241822,0.7312678477949885,0.2666019993259162,0.427106089389064,0.6423512551784742,0.7042594954542825,0.7043223998189753,0.6347278206931076,0.5451252267012419,0.3226659423471876,0.49834024113880737,0.22294298852680236,0.6651672510680874,0.7182030913773378,-0.44917073803798596,-0.45506831958244987,0.45713615201236085,0.7125100058140524,-0.0985133294905343,0.4930859428632418,-0.19448136958552267,-0.4953353024004567,0.627246813214819,0.12280079248314708,0.2604858920942643,0.5291323854637738,0.5477535678570387,0.6747628890641703,0.4533394516534908,0.6671547780704897,0.6132536290180587,0.49565549758467853,0.5039150262719244,0.2626805864975315,0.479883633192278,0.30860269697203496,0.8254930837449976,0.7420973760834574,0.8330407449398263,1.0,0.7752988115301221,0.7725578957884994,0.8782412891432527,0.8201836697693495,0.7738487189395227,0.7188317881810569,0.7494476425724258,0.5540862209954784,0.7440197647345101,0.6468667947300024,0.35299804472681806,0.6180678033670884,0.2344021012644541,0.5841850304195947,0.4371597160087474,0.678718478012273,0.3901736491719559,0.520549377969914,0.3736272332385405,0.6536913317023653,0.665080931233007,0.802819972107116,0.44476289801268576,0.4815476865035222,0.5389603451921144,0.5894588194000863,0.5483558904776876,0.4938384093960092,0.4668909375912042,0.3479636116792748,0.6749864138093008,0.6316669256610372,0.34980502431292887,0.03197898355322349,0.6295044140557204,0.4831681042976017,0.6570638001491701,0.39414030154580926,0.7090982381503664,0.5218862158011733,0.6023218391283375,0.20470131266887878,0.7055846787069201,0.5720379132292793
Lingual_L,0.6572761972077328,0.7083915736513553,0.6027800308991808,0.6649873839546645,0.07700871014448862,0.524604257680184,0.6149312440671261,0.5763000298795038,0.04356792092397042,0.2640269852072812,0.6392109153785505,0.6156860997298202,0.682257945063615,0.5786174586325431,0.48825616803331184,0.3690876518051991,0.5600726513120151,0.22369876852330514,0.6033441841915579,0.6436258585778618,-0.3770803523344361,-0.47354268490891505,0.3388528119613703,0.6013197468902374,-0.023288242951323458,0.48882098239716515,-0.1562171165088293,-0.460055896078551,0.5545128082318171,0.13666385987680096,0.14417123027963757,0.3463029713235454,0.45964644136824195,0.5936338573018349,0.33241968300485847,0.45972914960686406,0.6728436676789437,0.5444274111097646,0.5812785238137499,0.41647667428355867,0.5774574581106218,0.45918833509317386,0.7924285374117959,0.756732486467891,0.652685300334596,0.7752988115301221,1.0,0.8372989890505317,0.7395578606547039,0.6599104136387854,0.7948975544207079,0.6662656641508542,0.7299084068561632,0.6015811903104371,0.7990526053454333,0.7410931440727363,0.46241520290446236,0.7047753280154241,0.39972113109571145,0.5728278871582904,0.5377659478476591,0.537276005254462,0.476069311225714,0.5106308481239268,0.39454120992677405,0.5080963265025643,0.5663495994559773,0.6184782482432905,0.535128557187467,0.47298354151101685,0.5289083545759973,0.4935858439037478,0.5580097029897516,0.4948300055880169,0.4209470812179763,0.33437591052949167,0.6912430730028868,0.6508835958511772,0.4396617329857537,0.05624642060388609,0.6661182458815965,0.5332576484707471,0.6932741182562222,0.5855382077169354,0.7123557510336241,0.5964662257363217,0.5188687932412969,0.21080010320997966,0.7196169460549187,0.6059077025951484
Lingual_R,0.6105291125521585,0.6510941146689061,0.4604700600514391,0.5992932809698219,0.11462715645314504,0.4919234476277277,0.5136305415296505,0.5332690957821173,0.09041067871156512,0.38969227673136475,0.4505978622691473,0.5760814673590837,0.5253238322498113,0.5496402053832904,0.43666576115950473,0.5029665518003903,0.4693858485263677,0.18683570867934654,0.5521425181680373,0.5557551655776928,-0.2299599226430961,-0.30115337926584584,0.28242019299516047,0.5791056223575333,0.0018664419685402887,0.3851009930208106,-0.04732279007236649,-0.2927919365870974,0.42820458808412715,0.18052240514625567,0.1259396366969244,0.2979005268796355,0.4184897910107527,0.5621780995158133,0.3251319053056007,0.4172332421027761,0.5360877907559684,0.4624941818684555,0.4641359759850072,0.44191965713562265,0.4276482393737289,0.3851950966089441,0.8270659896549097,0.8017585578816213,0.6036374539922147,0.7725578957884994,0.8372989890505317,1.0,0.7068915274973812,0.7305739280516543,0.683452749263421,0.6737573449418254,0.614100399860429,0.6369121694196673,0.6878513666026218,0.7649577300228614,0.49181305551024496,0.6222309041121371,0.378407450746623,0.5364870498803357,0.40815915942752967,0.4598007867940943,0.30966690838255434,0.42587167053889813,0.2381120949613949,0.4496147069325415,0.5285870278204072,0.5658551929100321,0.5100291010268164,0.47852179670222394,0.5169053541604031,0.5158802031121509,0.4666709171415602,0.4731757880330979,0.4052876749084404,0.32800017139077814,0.5865345967675522,0.634197703383034,0.3948431601098735,0.16077909949803068,0.4946753419273252,0.562630539564251,0.5471900903976024,0.539196640857883,0.5511492034077898,0.6406113033198688,0.3965994555795213,0.25220460800948985,0.537720882112091,0.593150934133413
Occipital_Sup_L,0.5985738403468106,0.7298002468992397,0.5915343518063777,0.745024383862507,0.18745304702939533,0.6233698233554881,0.6214234861726722,0.6588865764316123,0.250280655243089,0.4184635414333705,0.6909481692042717,0.7298748482818881,0.7528383823103167,0.6262285979024359,0.5550397511899635,0.33346662180225206,0.492908872773217,0.16922435040724199,0.5923298846329924,0.6994505025703616,-0.45213438845687953,-0.444766534734062,0.37713556472842413,0.6730063636844613,-0.20285565413044027,0.36674544748500915,-0.14034649834560098,-0.4435633261831314,0.6080117287040967,0.06458603675692436,0.12942711236184382,0.43517680529278724,0.44541737893730377,0.5748880299821145,0.361034530582525,0.583130153572928,0.6322054780600291,0.4990153092596512,0.4749995468392794,0.273097998084382,0.5439567372091343,0.3738049017741969,0.7462499546226639,0.6291766099949964,0.7464839073519492,0.8782412891432527,0.7395578606547039,0.7068915274973812,1.0,0.8565264149025815,0.8468478447654125,0.8007174964096971,0.788301324523779,0.6529409490966394,0.808730605834301,0.7029486324736691,0.3289797535928355,0.6357025033531997,0.3840605558160645,0.682828976235613,0.46152838881178115,0.6449968226292847,0.4834824030871583,0.5353647166477723,0.32832005593965446,0.5963412480270618,0.6430699353873434,0.7564556365096354,0.44689824289610763,0.4560527825317777,0.48087491984957387,0.5202926711592075,0.5043957113753643,0.4264726722201541,0.4255994266318481,0.3067390613642827,0.6872626894554417,0.6076404220267297,0.3161900664544816,-0.08730909669401068,0.6496334087823837,0.44591313503606106,0.6768831146090758,0.4021848351759494,0.7232798540299316,0.5682074391296886,0.6454792753991064,0.17075737837919786,0.7474906797016005,0.6194037238717366
Occipital_Sup_R,0.5364964291209048,0.6717997009972012,0.45630184001012286,0.6349770944314842,0.13735092636100682,0.5288709170350842,0.560825484324327,0.5626756117431422,0.3076848748965487,0.47972639582383614,0.5477935396761368,0.5968208425648653,0.6237760617071725,0.5420673051424822,0.5017814710486259,0.3586186955158363,0.437304449938454,0.14137044393939746,0.5113433651155144,0.5857109599809197,-0.3692771814062446,-0.2772243796298307,0.3281538204537747,0.5608218928971167,-0.12165266538009308,0.35813418905718586,0.013813513008211181,-0.2398354895609408,0.46851173871500224,0.057072786790161256,0.1047310158949854,0.3510032366514109,0.41650707233271833,0.5277551987646304,0.35439853648991254,0.5313117729469893,0.5177945473998904,0.43612497808311773,0.3983993448432893,0.4288504449438759,0.4599001307578304,0.34524876517277564,0.7094674648350248,0.6158531925283197,0.6693041005397639,0.8201836697693495,0.6599104136387854,0.7305739280516543,0.8565264149025815,1.0,0.7537352510095526,0.842079875363452,0.6469036269829859,0.6685755208730468,0.718747487990814,0.6969804825145142,0.38648762608593057,0.6185178617856889,0.39688795361878637,0.7031094437106801,0.4393507116397423,0.570128040749812,0.3257455465415118,0.4207958166678632,0.33005917486830905,0.6278019726322095,0.6478238425471098,0.7211394244683961,0.4650014552897886,0.5035015183167613,0.43025195583419656,0.47879685322831245,0.45249710966303347,0.43054355414156864,0.37392468077594476,0.3022335300295697,0.5697856300691825,0.5268529779750472,0.3485098895980564,-0.00759470982697563,0.5059265164197451,0.4324051578753706,0.5377855327855556,0.3525657531856257,0.6003542551699892,0.6148932701012444,0.5974696136020885,0.19160536703479789,0.6250936560099594,0.6531200207326641
Occipital_Mid_L,0.6399265629574089,0.70173116687892,0.6841024942017159,0.725381984430346,0.194750436010146,0.5859485834834366,0.6380310968751044,0.6062783680819834,0.15524622896652582,0.2814086005741014,0.7500685036952635,0.6955301730891736,0.7941075793112189,0.6371402886165102,0.6020011097741117,0.30691370279834596,0.5577974026547093,0.1796593382877478,0.5318634278559188,0.710142103679443,-0.43632609533640454,-0.5370863242745417,0.3935099063341226,0.6897089285174379,-0.11486180253943193,0.4523204303499048,-0.17367720936418488,-0.5243909592802773,0.6166808345804728,0.04525250565659005,0.09052173218073427,0.38893847632880946,0.4298283189738554,0.5425177861266768,0.35583577644998077,0.5284533642695802,0.743905522847373,0.5965015016263289,0.6133056302364536,0.3113511652256875,0.6662782790517573,0.5251861857165493,0.6593717882020761,0.5887598076844263,0.6621526700821427,0.7738487189395227,0.7948975544207079,0.683452749263421,0.8468478447654125,0.7537352510095526,1.0,0.8272861490710756,0.8854407912334817,0.6820691937585236,0.8899738598181768,0.7543305281024846,0.3433994790665569,0.6584962353425048,0.4207810796343794,0.6645736927197241,0.5588953771886671,0.5799621393221235,0.5973232269077766,0.5321623442434713,0.5260701600477938,0.6282347353618621,0.670024869561168,0.7390044960974365,0.5264359195941493,0.44122832995331107,0.49560329735504033,0.4500246857940879,0.5589012049563575,0.38489021987101907,0.37876179916936686,0.28901576508785976,0.7236355880459071,0.6194481137877479,0.40556539266566566,-0.1408737837737494,0.7584871194580228,0.5146018540016645,0.8020043159741901,0.5525804747852111,0.8668617751091482,0.6736044020910354,0.7016793787780854,0.18867186043230857,0.874928809082408,0.655827698798179
Occipital_Mid_R,0.5775104876823216,0.6110264876508485,0.4967515610543023,0.5879504128642984,0.17003076657281357,0.4280284740968078,0.5003614956298486,0.5122346352391374,0.18212810906224147,0.38343697595619497,0.5118391557673496,0.5900810506692918,0.6173025887872206,0.5699397877883925,0.4984667408738069,0.38601944416588524,0.4636144237978845,0.1181425568412618,0.4477733160034464,0.5271369040535832,-0.28121127275312185,-0.2680518643484344,0.3019048110055641,0.538692110031242,-0.025794647107349217,0.33037637321467656,0.010577568033579893,-0.24462257673233734,0.4049493024761951,0.05416800549354437,0.04334032435806477,0.242574673854675,0.36626354762706875,0.44493787052639616,0.24977141190793145,0.38372847182018754,0.5255882347784389,0.4781924239478993,0.3887898664122456,0.439757904297402,0.48668398651650946,0.4654766776871788,0.6273782288993348,0.5671039279822603,0.5977611347357474,0.7188317881810569,0.6662656641508542,0.6737573449418254,0.8007174964096971,0.842079875363452,0.8272861490710756,1.0,0.6837561895382906,0.8053493102197158,0.7408556377259975,0.789683459134298,0.4193567565369962,0.6231370339336393,0.5290671585118933,0.7487825882552519,0.4746756112666626,0.44779737159011884,0.4309106505868381,0.42567373324470775,0.38792124354033686,0.5787636896440589,0.682589588897074,0.6736051406658478,0.5738863672884577,0.5564528027860723,0.3785503012963287,0.40437268805134535,0.3877097146504392,0.3171918088909811,0.22998918791490164,0.2276342696379736,0.49919360250272654,0.48192412261854467,0.3550502256496251,-0.05646071808841084,0.551423313839001,0.4826249174432916,0.5649579620751289,0.47383381983634404,0.6432874293689453,0.7888349506329687,0.5379089405496762,0.2767335420571479,0.6529546186548009,0.7447342848190559
Occipital_Inf_L,0.5914465420670166,0.7208443354743204,0.6914473849895694,0.75075815237645,0.1838177677139936,0.6146029841867618,0.6538975213766867,0.6491995578266831,0.1637723096619722,0.2710706722084272,0.7602068168208549,0.6962363396661427,0.7717402384408039,0.5859639218052557,0.6255973572914496,0.21183733764129958,0.5350169066573289,0.19932841904217863,0.6024565031537555,0.7711790014933778,-0.4638995261748314,-0.6151724718169698,0.4471682286501092,0.7395725711059421,-0.16590665337484342,0.46315044138867584,-0.2871327471271451,-0.6698921122001289,0.6845037116161308,0.030560738478531437,0.1383225112954767,0.48303699771334735,0.437530203510124,0.570182470698451,0.4776702225697714,0.6278404684077881,0.7482039059892248,0.6060485530169142,0.5963574949352762,0.14388492542097978,0.6355014394891744,0.4347323113665283,0.6510564266042254,0.5420182982085999,0.6357313642225703,0.7494476425724257,0.7299084068561631,0.614100399860429,0.7883013245237789,0.6469036269829859,0.8854407912334817,0.6837561895382908,1.0,0.5992728499414388,0.8618688170360757,0.6407650047866147,0.28720081862688807,0.5942028265745024,0.22330985912497212,0.5155640125685925,0.4657621298708999,0.626304074003424,0.5427661011235718,0.5051450988493333,0.45044379265976664,0.5909124556107936,0.5526213261471845,0.6926978192718529,0.4794744482069965,0.373006658127308,0.49242497336354657,0.45201853858990215,0.5760453430625948,0.3956170925649088,0.46503395702140027,0.32018511352406936,0.7648243321778212,0.671284793005883,0.38542001750442445,-0.16218128066741438,0.757313959652521,0.5207226884379584,0.8216464535040195,0.49738959528508253,0.8635592712382452,0.518366099544133,0.7395918570026783,0.10815469775259855,0.894090471045191,0.5624649935262617
Occipital_Inf_R,0.6139721937918355,0.5241058072829071,0.4212227576387335,0.4871899871001735,0.24608210468304964,0.37520662406707866,0.4082698293508769,0.3881227504406644,0.14386848005672312,0.3445200551259651,0.4141005813762775,0.5004186172063266,0.5020699498207262,0.42692244788587247,0.44753032624460665,0.39664243217161005,0.37461606658198654,0.023849122399202494,0.4287729054124856,0.4545726759671325,-0.13416529374863276,-0.09819201073424345,0.2400860361874557,0.45368921045547655,-0.017849933064214344,0.14833069791112918,0.17733216925680967,-0.13926921646438278,0.30541182631931646,0.006315247107716448,-0.013030892019892042,0.12218511618347222,0.2838641085819992,0.3634083108173264,0.25659312127509565,0.2686977944508063,0.41413048691815313,0.3664474312601723,0.21157085754201627,0.43224784561540064,0.40421641929149354,0.40628312183388754,0.5246909801331477,0.4596946200429862,0.3824142939462258,0.5540862209954784,0.601581190310437,0.6369121694196673,0.6529409490966394,0.668575520873047,0.6820691937585236,0.8053493102197157,0.5992728499414388,1.0,0.7011471125381206,0.814397388792808,0.4921883731192345,0.5501825078271024,0.5060148520007209,0.5654845041201744,0.4474207770341886,0.3077092193580673,0.4109379437399477,0.3594649844842079,0.2462795020078058,0.37611657672578347,0.5655912271043304,0.5090626679563099,0.6083410356701737,0.45064971062528325,0.31075204298605386,0.3166451956153933,0.3287010335382982,0.2922520002258543,0.2576436803760433,0.2574821603648403,0.4185797716675207,0.47932207852126896,0.2809586246393741,-0.09402622937036839,0.4467241472056818,0.49964125449178926,0.42803406851491227,0.4609538442672952,0.5221608960071391,0.7315994163477297,0.45904044922200404,0.27555533031510576,0.5485170897011892,0.7582716848015547
Fusiform_L,0.6409929941463064,0.6788761336571417,0.623571547075332,0.72066157065347,0.21032669083795624,0.6375729517934607,0.5905692824112373,0.5624419544263114,0.11151874377328282,0.24503939819310552,0.7522226013652024,0.6821434393917569,0.7616769430525875,0.5823254765265139,0.5592103864928347,0.2732752387307421,0.5148631277147983,0.11239147194483168,0.5216979403096816,0.6991561395168554,-0.432287604711423,-0.49325675529437285,0.347875257003322,0.6824826147388218,-0.18612725491157514,0.41047986446460294,-0.09901949242172602,-0.547876418362594,0.58176700521182,-0.03202670450734987,0.02716057163075644,0.3474119843300461,0.34841280073397535,0.4992264795859327,0.37649731917045975,0.5517569509492536,0.7206126948282187,0.5428211739427792,0.586224882366935,0.36697303014833915,0.6670325627574385,0.4889719401622293,0.6055141658642774,0.5079267016920269,0.5551627238360642,0.74401976473451,0.7990526053454332,0.6878513666026217,0.808730605834301,0.718747487990814,0.8899738598181768,0.7408556377259976,0.8618688170360757,0.7011471125381205,1.0,0.8073445480376586,0.34413628657540873,0.6207307882973374,0.3623494424454047,0.5901378086442189,0.492394097704895,0.5434556107673054,0.5827884297947524,0.49928888560375806,0.4188527121028189,0.5407048407388512,0.5928658133152916,0.7060893651691785,0.47196390848971775,0.33543303487186266,0.4470306357707902,0.4178798611373702,0.5566468048312591,0.3975756885340504,0.4838925034199685,0.3474447900571418,0.7539176827768571,0.6652546098096176,0.3485827565045886,-0.19500984540530505,0.7364589522258997,0.503386210233625,0.7508342296331784,0.5333156192125589,0.8232446492045242,0.6010757547355889,0.7185298718622091,0.21397888329956455,0.8583768649944445,0.6604426546314703
Fusiform_R,0.6852398613085194,0.555095148642949,0.45940069100513237,0.542685946827297,0.18809914373542247,0.43905773866795145,0.421455449579605,0.41326779429312427,0.004155410116795956,0.26940605486158836,0.47553469197765347,0.5655336581796733,0.5432403596730202,0.5212702530730451,0.4145059636765983,0.4277678411529388,0.43762791580408267,0.051160737763144296,0.4475259411766912,0.4710004310024657,-0.1406887372040324,-0.2298433840196351,0.21215608876142925,0.5049193479231732,-0.014343633793889523,0.2562935359724889,0.08772337665107113,-0.28487052945532876,0.3261125019111268,0.009574243932082597,-0.050868609835761684,0.10519187081718587,0.27784623387413926,0.3811677608870391,0.2515978170914421,0.3264469790709816,0.5054368142875675,0.4064324466230755,0.3939327572990126,0.5302867158209391,0.5084819061024453,0.48833850160210374,0.5859645273160475,0.49887400521734837,0.43392118474152347,0.6468667947300024,0.7410931440727363,0.7649577300228614,0.7029486324736691,0.6969804825145142,0.7543305281024846,0.789683459134298,0.6407650047866147,0.814397388792808,0.8073445480376586,1.0,0.5130192538908397,0.5999559675779003,0.5904020201449913,0.6464424272982892,0.4801262617890273,0.3175821872957471,0.48284519958827604,0.4057700156584533,0.26716123642345563,0.3715179516733562,0.6147265367302819,0.5830507672639285,0.5400327162509126,0.44147698294180066,0.38509594158602756,0.3529414886913577,0.4077030366601749,0.3586666080861002,0.34533036657440286,0.2763537269066961,0.5613839324669516,0.6042095141927906,0.30011150838556977,-0.0645894739227391,0.5242196670585912,0.5614015838756036,0.4989237296843951,0.5844615921074107,0.5960895125806479,0.7786351673647465,0.43583740804039367,0.37594437142545617,0.6132480133432244,0.7877960605120077
